code_iris,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3,code_insee
381850306,24580.0,13.0,12520.0,41920.0,3.3,0.276,17590.0,32430.0,38185
381850307,22860.0,13.0,12350.0,36480.0,3.0,0.238,17000.0,29600.0,38185
381850308,22580.0,19.0,11300.0,39400.0,3.5,0.288,15580.0,31200.0,38185
381850309,13390.0,53.0,8230.0,23280.0,2.8,0.251,10030.0,17770.0,38185
381850310,24340.0,14.0,12360.0,40640.0,3.3,0.253,17500.0,31430.0,38185
381850311,20080.0,23.0,10140.0,35030.0,3.5,0.273,14180.0,26660.0,38185
381850401,24090.0,15.0,11950.0,39950.0,3.3,0.274,17040.0,32110.0,38185
381850402,24110.0,14.0,12020.0,39450.0,3.3,0.26,17760.0,31080.0,38185
381850403,24900.0,15.0,11980.0,40090.0,3.3,0.252,17670.0,31850.0,38185
381850404,27940.0,12.0,12870.0,48200.0,3.7,0.284,19290.0,37660.0,38185
381850405,25380.0,10.0,13630.0,42360.0,3.1,0.25,18900.0,32730.0,38185
381850406,25860.0,9.0,14440.0,42030.0,2.9,0.252,19670.0,33370.0,38185
381850407,19770.0,25.0,9620.0,35710.0,3.7,0.299,13730.0,28040.0,38185
381850408,25360.0,13.0,12020.0,42890.0,3.6,0.272,18370.0,34670.0,38185
381850409,24210.0,17.0,11090.0,41240.0,3.7,0.282,16720.0,32540.0,38185
381850410,24870.0,14.0,12660.0,40550.0,3.2,0.268,17800.0,32400.0,38185
381850411,21650.0,20.0,10790.0,36230.0,3.4,0.272,15300.0,29180.0,38185
381850412,17780.0,29.0,9470.0,31020.0,3.3,0.256,12950.0,24430.0,38185
381850413,20450.0,19.0,11350.0,31240.0,2.8,0.223,15200.0,25580.0,38185
381850414,22140.0,16.0,11980.0,34850.0,2.9,0.225,17220.0,28140.0,38185
381850501,19800.0,23.0,10100.0,35590.0,3.5,0.298,14140.0,27880.0,38185
381850502,22810.0,17.0,10640.0,38470.0,3.6,0.259,16810.0,30520.0,38185
381850503,20280.0,25.0,10450.0,34930.0,3.3,0.267,13830.0,27450.0,38185
381850504,15250.0,41.0,9030.0,28460.0,3.2,0.263,11300.0,21690.0,38185
381850505,17400.0,35.0,9340.0,30470.0,3.3,0.283,12290.0,24350.0,38185
381850506,16510.0,36.0,8970.0,28490.0,3.2,0.263,11860.0,22460.0,38185
381850507,14970.0,43.0,8420.0,26640.0,3.2,0.259,11550.0,20410.0,38185
381850601,18310.0,29.0,9350.0,32550.0,3.5,0.269,13230.0,25150.0,38185
381850602,23920.0,15.0,11560.0,38910.0,3.4,0.265,17080.0,31400.0,38185
381850603,,,,,,,,,38185
381850604,,,,,,,,,38185
381850605,15500.0,39.0,8350.0,27540.0,3.3,0.268,11360.0,21580.0,38185
381850606,21430.0,23.0,10770.0,40720.0,3.8,0.295,14450.0,30520.0,38185
381850607,16930.0,39.0,9090.0,28880.0,3.2,0.27,11920.0,22900.0,38185
381850608,18550.0,29.0,9680.0,31410.0,3.2,0.257,13160.0,24800.0,38185
381850609,14240.0,47.0,8720.0,26650.0,3.1,0.249,11200.0,19380.0,38185
381850610,,,,,,,,,38185
381850611,,,,,,,,,38185
381930101,19660.0,18.0,11900.0,32400.0,2.7,0.226,14820.0,25890.0,38193
381930102,16650.0,34.0,10240.0,27690.0,2.7,0.231,12690.0,22500.0,38193
381930104,,,,,,,,,38193
381930105,25790.0,9.0,14220.0,44870.0,3.2,0.267,19320.0,33390.0,38193
381930106,25050.0,7.0,14960.0,38990.0,2.6,0.217,19690.0,31930.0,38193
381930107,20930.0,17.0,12580.0,35050.0,2.8,0.237,15690.0,27680.0,38193
382290101,26830.0,9.0,13920.0,45130.0,3.2,0.265,19640.0,35310.0,38229
382290102,27460.0,9.0,14130.0,45710.0,3.2,0.251,20010.0,35710.0,38229
382290201,29000.0,7.0,15380.0,48570.0,3.2,0.276,21400.0,37210.0,38229
382290202,27930.0,7.0,15030.0,47100.0,3.1,0.255,21030.0,36660.0,38229
382290203,28620.0,7.0,15870.0,49700.0,3.1,0.261,21440.0,36890.0,38229
382290301,38910.0,3.0,19280.0,74420.0,3.9,0.317,27770.0,52290.0,38229
382290302,40370.0,3.0,20170.0,87180.0,4.3,0.342,28570.0,60200.0,38229
382290401,,,,,,,,,38229
382290402,,,,,,,,,38229
382290403,,,,,,,,,38229
382290404,,,,,,,,,38229
382390101,25060.0,8.0,14800.0,40880.0,2.8,0.23,20000.0,31640.0,38239
382390102,24270.0,12.0,13000.0,37090.0,2.9,0.228,17430.0,30180.0,38239
382390103,24850.0,10.0,13920.0,38970.0,2.8,0.239,19120.0,31270.0,38239
382690101,21340.0,18.0,12030.0,34510.0,2.9,0.232,15890.0,27170.0,38269
382690102,20990.0,17.0,11740.0,33370.0,2.8,0.239,15580.0,26860.0,38269
382980101,18570.0,27.0,10290.0,32790.0,3.2,0.266,13390.0,25060.0,38298
382980102,19220.0,28.0,10150.0,31940.0,3.1,0.245,13090.0,24930.0,38298
383140101,24540.0,6.0,15350.0,38990.0,2.5,0.231,19800.0,30960.0,38314
383140102,21500.0,16.0,12310.0,35170.0,2.9,0.231,16150.0,28590.0,38314
383170101,20840.0,19.0,12430.0,32410.0,2.6,0.217,15630.0,26580.0,38317
383170102,21650.0,11.0,13490.0,32430.0,2.4,0.199,17360.0,26460.0,38317
383170103,14860.0,43.0,8790.0,26680.0,3.0,0.24,11620.0,20860.0,38317
383170104,20860.0,15.0,12190.0,32000.0,2.6,0.209,16510.0,26590.0,38317
383170105,21710.0,17.0,11590.0,34740.0,3.0,0.243,16220.0,27410.0,38317
383170106,,,,,,,,,38317
383170107,,,,,,,,,38317
383180101,14340.0,47.0,9370.0,23240.0,2.5,0.214,11560.0,18370.0,38318
383180102,22640.0,12.0,13200.0,36250.0,2.7,0.253,17330.0,28990.0,38318
383370101,23250.0,11.0,13600.0,36450.0,2.7,0.234,17770.0,29120.0,38337
383370102,22340.0,12.0,12950.0,34840.0,2.7,0.234,17460.0,28110.0,38337
383440101,18030.0,30.0,10430.0,28680.0,2.7,0.245,13040.0,23150.0,38344
383440102,19110.0,27.0,10220.0,32190.0,3.1,0.253,13440.0,25180.0,38344
383440103,24230.0,9.0,14100.0,38550.0,2.7,0.229,18770.0,30730.0,38344
383820101,,,,,,,,,38382
383820102,24470.0,13.0,12830.0,41350.0,3.2,0.256,17290.0,32260.0,38382
383820103,22910.0,14.0,12430.0,35620.0,2.9,0.24,16740.0,29250.0,38382
383820104,30670.0,5.0,19330.0,48310.0,2.5,0.22,24670.0,38370.0,38382
383820105,25920.0,11.0,13480.0,42630.0,3.2,0.258,19400.0,33800.0,38382
383820201,28760.0,8.0,15100.0,48190.0,3.2,0.253,21120.0,36720.0,38382
383820202,26750.0,9.0,14960.0,41930.0,2.8,0.22,20220.0,33670.0,38382
383820203,24300.0,9.0,14630.0,39130.0,2.7,0.224,19610.0,30060.0,38382
383970101,38790.0,3.0,21120.0,69710.0,3.3,0.271,28470.0,51080.0,38397
383970102,34390.0,4.0,18550.0,67530.0,3.6,0.311,24810.0,47310.0,38397
384160101,18760.0,23.0,10790.0,30880.0,2.9,0.241,14200.0,24000.0,38416
384160102,22610.0,12.0,13020.0,38740.0,3.0,0.267,17270.0,30160.0,38416
384160103,21000.0,19.0,11880.0,33230.0,2.8,0.235,15190.0,27200.0,38416
384210101,22040.0,19.0,10500.0,37610.0,3.6,0.297,15540.0,29650.0,38421
384210102,,,,,,,,,38421
384210103,21940.0,19.0,10500.0,35830.0,3.4,0.261,15760.0,29140.0,38421
384210201,19820.0,22.0,11070.0,33510.0,3.0,0.248,14360.0,26420.0,38421
384210202,16910.0,31.0,8780.0,29840.0,3.4,0.261,12640.0,22750.0,38421
384210301,20680.0,16.0,12100.0,30290.0,2.5,0.199,16020.0,25500.0,38421
384210302,21640.0,13.0,12920.0,34850.0,2.7,0.23,16880.0,27650.0,38421
384210401,22310.0,11.0,12910.0,33220.0,2.6,0.207,17610.0,26980.0,38421
384210402,24080.0,7.0,15110.0,36190.0,2.4,0.21,19130.0,29910.0,38421
384210501,22000.0,19.0,11180.0,36420.0,3.3,0.28,15700.0,28300.0,38421
384210502,19180.0,27.0,9480.0,32110.0,3.4,0.262,13330.0,25320.0,38421
384210601,22720.0,16.0,11470.0,37620.0,3.3,0.267,16780.0,30290.0,38421
384210602,,,,,,,,,38421
384210603,,,,,,,,,38421
384230101,20810.0,20.0,11060.0,33570.0,3.0,0.24,15070.0,26980.0,38423
384230102,31290.0,7.0,16100.0,53800.0,3.3,0.282,23410.0,41710.0,38423
384250101,22760.0,11.0,13160.0,38900.0,3.0,0.242,17730.0,29990.0,38425
384250102,20310.0,18.0,11810.0,32790.0,2.8,0.234,15620.0,26050.0,38425
384490101,22730.0,9.0,13990.0,34610.0,2.5,0.194,18260.0,27610.0,38449
384490102,22210.0,17.0,11960.0,35730.0,3.0,0.25,16380.0,28650.0,38449
384740101,21510.0,14.0,12280.0,31250.0,2.5,0.198,17010.0,26120.0,38474
384740102,26750.0,7.0,15600.0,41970.0,2.7,0.215,20940.0,33300.0,38474
384740103,27710.0,7.0,16060.0,44660.0,2.8,0.236,21370.0,35370.0,38474
384740104,27230.0,6.0,15780.0,43510.0,2.8,0.239,21430.0,34610.0,38474
384850101,23220.0,14.0,12050.0,37850.0,3.1,0.264,17820.0,30060.0,38485
384850102,23790.0,10.0,13710.0,37620.0,2.7,0.229,18300.0,29670.0,38485
384850103,24070.0,13.0,13120.0,39960.0,3.0,0.249,17730.0,32270.0,38485
384850104,24900.0,7.0,15200.0,37370.0,2.5,0.204,19560.0,31100.0,38485
384850105,28250.0,3.0,18240.0,48180.0,2.6,0.358,21940.0,37020.0,38485
384850106,,,,,,,,,38485
384860101,26510.0,5.0,16480.0,39450.0,2.4,0.211,20980.0,32550.0,38486
384860102,29520.0,5.0,17480.0,46950.0,2.7,0.249,22700.0,37420.0,38486
384860103,31410.0,6.0,16170.0,56360.0,3.5,0.292,22460.0,42410.0,38486
385090101,21200.0,21.0,11160.0,36540.0,3.3,0.265,14910.0,28980.0,38509
385090102,16600.0,35.0,9280.0,29880.0,3.2,0.261,12460.0,22940.0,38509
385090103,19670.0,21.0,10770.0,33900.0,3.1,0.266,14620.0,25600.0,38509
385160101,32200.0,8.0,15140.0,73350.0,4.8,0.395,21760.0,45910.0,38516
385160102,27480.0,9.0,14570.0,51330.0,3.5,0.291,20700.0,37780.0,38516
385170101,22150.0,14.0,12310.0,35020.0,2.8,0.227,17240.0,28480.0,38517
385170102,22180.0,14.0,12510.0,34360.0,2.7,0.228,17130.0,28070.0,38517
385170103,25740.0,8.0,14850.0,40610.0,2.7,0.226,19670.0,32200.0,38517
385240101,26610.0,7.0,15130.0,41130.0,2.7,0.224,20260.0,33380.0,38524
385240102,26920.0,5.0,16040.0,42440.0,2.6,0.225,21310.0,34190.0,38524
385370101,19960.0,19.0,11220.0,32460.0,2.9,0.231,14890.0,26180.0,38537
385370102,24160.0,9.0,14100.0,37500.0,2.7,0.22,18800.0,30260.0,38537
385440101,19860.0,25.0,10530.0,34110.0,3.2,0.258,14180.0,26500.0,38544
385440102,22460.0,16.0,12270.0,36930.0,3.0,0.25,16630.0,29230.0,38544
385440103,22650.0,15.0,12290.0,41350.0,3.4,0.287,15890.0,30720.0,38544
385440201,21770.0,18.0,11310.0,37570.0,3.3,0.277,15800.0,29080.0,38544
385440202,30550.0,6.0,16500.0,57400.0,3.5,0.338,22310.0,41500.0,38544
385440301,16130.0,37.0,8730.0,32960.0,3.8,0.296,11670.0,23000.0,38544
385440302,17970.0,33.0,9050.0,33600.0,3.7,0.306,12090.0,25820.0,38544
385440303,22300.0,18.0,11800.0,39310.0,3.3,0.268,16010.0,30480.0,38544
385440304,17530.0,27.0,9960.0,28320.0,2.8,0.224,13270.0,22960.0,38544
385440401,22140.0,17.0,11140.0,37640.0,3.4,0.266,16020.0,28940.0,38544
385440402,22880.0,17.0,10990.0,37700.0,3.4,0.273,15960.0,29870.0,38544
385440403,14820.0,45.0,8600.0,24750.0,2.9,0.229,11290.0,19880.0,38544
385450101,25360.0,8.0,14390.0,37940.0,2.6,0.208,19750.0,31330.0,38545
385450102,26860.0,4.0,17500.0,42070.0,2.4,0.206,21840.0,33140.0,38545
385470101,23650.0,10.0,13870.0,35580.0,2.6,0.211,18450.0,29650.0,38547
385470102,25240.0,6.0,15330.0,38930.0,2.5,0.219,20410.0,31140.0,38547
385530101,22970.0,13.0,13040.0,34270.0,2.6,0.207,17420.0,28040.0,38553
385530102,18300.0,27.0,10310.0,30110.0,2.9,0.238,13450.0,24420.0,38553
385530103,16310.0,34.0,9850.0,29090.0,3.0,0.245,12540.0,22130.0,38553
385530104,25760.0,7.0,14890.0,42560.0,2.9,0.228,20530.0,33720.0,38553
385530106,17330.0,27.0,10550.0,27700.0,2.6,0.227,13260.0,22080.0,38553
385530107,19050.0,21.0,11400.0,33130.0,2.9,0.235,14440.0,26140.0,38553
385530108,21740.0,15.0,12340.0,33460.0,2.7,0.216,16290.0,27590.0,38553
385620101,22060.0,14.0,12620.0,34720.0,2.8,0.238,16650.0,27740.0,38562
385620102,21260.0,13.0,12510.0,32760.0,2.6,0.208,16620.0,26680.0,38562
385620103,23750.0,9.0,14020.0,36310.0,2.6,0.206,18940.0,29870.0,38562
385630101,25830.0,8.0,14620.0,41390.0,2.8,0.242,19690.0,32720.0,38563
385630102,25060.0,10.0,13610.0,43840.0,3.2,0.293,18480.0,32900.0,38563
385630103,21480.0,17.0,11770.0,37780.0,3.2,0.257,15550.0,27760.0,38563
385630104,21660.0,15.0,12460.0,36250.0,2.9,0.302,16370.0,28370.0,38563
385630105,22820.0,16.0,12230.0,37680.0,3.1,0.256,16090.0,29440.0,38563
385630106,19910.0,22.0,11190.0,35380.0,3.2,0.276,14510.0,26600.0,38563
385630107,18360.0,27.0,10400.0,34940.0,3.4,0.276,13420.0,26280.0,38563
385630108,29510.0,6.0,16620.0,51060.0,3.1,0.28,22340.0,38810.0,38563
385650101,27150.0,7.0,15460.0,43360.0,2.8,0.233,20690.0,34100.0,38565
385650102,,,,,,,,,38565
385650103,,,,,,,,,38565
385650104,28060.0,5.0,17340.0,45110.0,2.6,0.223,22470.0,34890.0,38565
390970101,22290.0,13.0,12880.0,36540.0,2.8,0.243,16650.0,29010.0,39097
390970102,21900.0,14.0,12470.0,39990.0,3.2,0.279,16980.0,29370.0,39097
390970103,20580.0,17.0,11590.0,35720.0,3.1,0.255,15740.0,27770.0,39097
390970104,21380.0,14.0,12720.0,34950.0,2.7,0.253,16250.0,27490.0,39097
391980101,,,,,,,,,39198
391980102,21870.0,17.0,11540.0,34790.0,3.0,0.243,16350.0,27680.0,39198
391980104,22450.0,14.0,12520.0,38670.0,3.1,0.262,16680.0,29630.0,39198
391980105,20300.0,20.0,10510.0,39220.0,3.7,0.34,14950.0,28270.0,39198
391980106,20740.0,19.0,11330.0,34910.0,3.1,0.257,15170.0,27320.0,39198
391980107,22260.0,17.0,11450.0,37740.0,3.3,0.283,16100.0,29560.0,39198
391980108,21230.0,18.0,11520.0,36050.0,3.1,0.262,15520.0,27910.0,39198
391980109,25740.0,7.0,15630.0,44080.0,2.8,0.297,20300.0,33280.0,39198
391980110,22220.0,17.0,11820.0,38120.0,3.2,0.361,16180.0,28780.0,39198
391980111,,,,,,,,,39198
391980112,,,,,,,,,39198
391980113,13570.0,53.0,8650.0,25580.0,3.0,0.243,10690.0,18510.0,39198
391980114,13460.0,55.0,8600.0,21190.0,2.5,0.209,10520.0,16950.0,39198
391980115,21810.0,19.0,11500.0,37560.0,3.3,0.274,15740.0,28630.0,39198
393000101,24930.0,7.0,15630.0,41720.0,2.7,0.248,19710.0,31350.0,39300
393000102,21020.0,18.0,11860.0,36150.0,3.0,0.264,15720.0,27920.0,39300
393000103,16970.0,31.0,9890.0,32070.0,3.2,0.279,12900.0,23320.0,39300
393000104,,,,,,,,,39300
393000105,15010.0,43.0,8960.0,25830.0,2.9,0.245,11670.0,20310.0,39300
393000106,22020.0,14.0,12620.0,37600.0,3.0,0.252,16780.0,29290.0,39300
393000107,20410.0,21.0,10480.0,35810.0,3.4,0.292,14640.0,26680.0,39300
393000108,25630.0,8.0,15030.0,42000.0,2.8,0.266,19300.0,33220.0,39300
393680101,23870.0,15.0,11670.0,45220.0,3.9,0.295,17070.0,34190.0,39368
393680102,23560.0,15.0,11800.0,44740.0,3.8,0.28,16870.0,34030.0,39368
393680103,19880.0,23.0,10660.0,40210.0,3.8,0.3,14580.0,28450.0,39368
393680201,,,,,,,,,39368
394780101,20770.0,17.0,11550.0,34370.0,3.0,0.242,15540.0,26460.0,39478
394780102,22130.0,15.0,12380.0,39530.0,3.2,0.255,16760.0,28750.0,39478
394780103,17570.0,29.0,9410.0,28030.0,3.0,0.232,13100.0,22670.0,39478
394780104,19400.0,21.0,11300.0,32110.0,2.8,0.239,14700.0,25750.0,39478
394780105,,,,,,,,,39478
394780106,,,,,,,,,39478
394780107,,,,,,,,,39478
394780108,,,,,,,,,39478
394780109,,,,,,,,,39478
394780110,,,,,,,,,39478
394780111,,,,,,,,,39478
394780112,,,,,,,,,39478
400010101,21530.0,15.0,12080.0,37220.0,3.1,0.284,16160.0,28170.0,40001
400010102,21530.0,18.0,11650.0,35350.0,3.0,0.273,16120.0,27920.0,40001
400460101,26000.0,9.0,14180.0,47980.0,3.4,0.284,19470.0,35110.0,40046
400460102,20300.0,20.0,11470.0,33570.0,2.9,0.238,14840.0,26310.0,40046
400460103,23890.0,9.0,14420.0,37030.0,2.6,0.218,19090.0,30170.0,40046
400460104,25020.0,7.0,15170.0,40350.0,2.7,0.246,19550.0,31950.0,40046
400650101,23270.0,15.0,12310.0,40050.0,3.3,0.265,16820.0,31050.0,40065
400650102,25330.0,13.0,12480.0,48700.0,3.9,0.325,18160.0,35150.0,40065
400650103,24950.0,13.0,13040.0,44970.0,3.4,0.303,18010.0,33620.0,40065
400880101,17120.0,30.0,10100.0,28070.0,2.8,0.231,13090.0,22350.0,40088
400880102,20560.0,21.0,11130.0,40990.0,3.7,0.342,14560.0,29700.0,40088
400880103,21130.0,16.0,11900.0,35640.0,3.0,0.259,16070.0,27180.0,40088
400880104,16900.0,35.0,9480.0,30490.0,3.2,0.277,12320.0,23050.0,40088
400880105,21920.0,14.0,12400.0,36280.0,2.9,0.246,16610.0,28320.0,40088
400880106,21160.0,13.0,12830.0,32930.0,2.6,0.212,16520.0,26510.0,40088
400880107,23430.0,14.0,12400.0,43490.0,3.5,0.297,17580.0,31190.0,40088
400880108,20670.0,22.0,10380.0,36010.0,3.5,0.281,14490.0,27810.0,40088
401840101,21830.0,12.0,13190.0,33690.0,2.6,0.215,17410.0,27380.0,40184
401840102,22990.0,14.0,12230.0,41830.0,3.4,0.3,17080.0,30390.0,40184
401840103,21410.0,14.0,12340.0,34780.0,2.8,0.231,16950.0,27390.0,40184
401920101,23510.0,13.0,12640.0,39760.0,3.1,0.245,18460.0,30630.0,40192
401920102,23160.0,11.0,13650.0,40290.0,3.0,0.255,17480.0,29670.0,40192
401920103,23070.0,9.0,14840.0,33410.0,2.3,0.186,19220.0,28020.0,40192
401920104,18540.0,30.0,9280.0,33450.0,3.6,0.308,12850.0,25720.0,40192
401920105,20260.0,22.0,10720.0,35960.0,3.4,0.293,14480.0,26940.0,40192
401920106,20780.0,19.0,11660.0,35250.0,3.0,0.281,15380.0,27960.0,40192
401920107,20510.0,19.0,11670.0,35120.0,3.0,0.269,15230.0,26910.0,40192
401920108,,,,,,,,,40192
401920109,24830.0,5.0,15770.0,38920.0,2.5,0.217,19710.0,31370.0,40192
401920110,24820.0,4.0,16210.0,37320.0,2.3,0.199,20130.0,30550.0,40192
401920111,17970.0,30.0,9840.0,30650.0,3.1,0.262,12710.0,23710.0,40192
401920112,25670.0,7.0,15690.0,41550.0,2.6,0.235,20340.0,31650.0,40192
402790101,21500.0,14.0,12700.0,34240.0,2.7,0.217,16880.0,27360.0,40279
402790102,19760.0,20.0,11340.0,32170.0,2.8,0.236,14940.0,25330.0,40279
402790103,23440.0,10.0,13740.0,36310.0,2.6,0.218,18470.0,29390.0,40279
402790104,22570.0,13.0,12940.0,36810.0,2.8,0.248,17760.0,29430.0,40279
402790105,22010.0,14.0,12800.0,37000.0,2.9,0.276,16640.0,28740.0,40279
402810101,24220.0,7.0,15130.0,36580.0,2.4,0.206,19390.0,30040.0,40281
402810102,20660.0,21.0,10930.0,33990.0,3.1,0.252,15070.0,26790.0,40281
402810103,23910.0,8.0,14390.0,37660.0,2.6,0.222,18830.0,29970.0,40281
402840101,21880.0,11.0,13390.0,35700.0,2.7,0.218,17650.0,27940.0,40284
402840102,22560.0,9.0,14230.0,34410.0,2.4,0.206,18050.0,28090.0,40284
403100101,24330.0,9.0,14070.0,43610.0,3.1,0.332,18830.0,32150.0,40310
403100102,22900.0,12.0,13390.0,37950.0,2.8,0.242,17540.0,29260.0,40310
403120101,24560.0,8.0,15020.0,39230.0,2.6,0.231,19950.0,30770.0,40312
403120102,25130.0,8.0,14530.0,37670.0,2.6,0.243,19900.0,31090.0,40312
403120103,22860.0,12.0,13390.0,36040.0,2.7,0.215,17660.0,28990.0,40312
403120104,23050.0,11.0,13510.0,36110.0,2.7,0.226,18000.0,29140.0,40312
403120105,22560.0,13.0,13140.0,35410.0,2.7,0.241,17560.0,28790.0,40312
410180101,13180.0,55.0,8100.0,22870.0,2.8,0.235,10110.0,17570.0,41018
410180102,,,,,,,,,41018
410180201,20170.0,19.0,11270.0,31900.0,2.8,0.22,15210.0,26120.0,41018
410180301,13440.0,55.0,6890.0,21400.0,3.1,0.236,10140.0,17430.0,41018
410180302,16080.0,37.0,8610.0,27730.0,3.2,0.264,11980.0,21280.0,41018
410180401,16590.0,32.0,9440.0,27310.0,2.9,0.227,12710.0,21530.0,41018
410180402,19970.0,26.0,9700.0,38930.0,4.0,0.33,13560.0,28040.0,41018
410180501,20280.0,23.0,9240.0,40010.0,4.3,0.336,13990.0,29410.0,41018
410180502,26940.0,10.0,13900.0,46110.0,3.3,0.283,19540.0,35460.0,41018
410180503,25650.0,11.0,12830.0,48170.0,3.8,0.291,18820.0,34270.0,41018
410180601,23340.0,14.0,12420.0,36920.0,3.0,0.233,18200.0,29230.0,41018
410180602,22730.0,18.0,11470.0,39120.0,3.4,0.273,16220.0,30690.0,41018
410180701,24880.0,13.0,12980.0,49690.0,3.8,0.34,18210.0,34520.0,41018
410180801,20810.0,18.0,11140.0,35820.0,3.2,0.258,15580.0,27790.0,41018
410180901,12590.0,61.0,8180.0,20820.0,2.5,0.217,9880.0,16090.0,41018
410181001,21960.0,13.0,12500.0,35750.0,2.9,0.235,16650.0,28320.0,41018
410181101,21170.0,17.0,11970.0,32680.0,2.7,0.219,15960.0,26390.0,41018
410181102,14390.0,45.0,8830.0,22890.0,2.6,0.209,11020.0,18590.0,41018
410181201,21840.0,17.0,11170.0,37470.0,3.4,0.258,16090.0,28370.0,41018
410181202,22050.0,14.0,12330.0,36340.0,2.9,0.247,16530.0,28380.0,41018
411360101,17980.0,33.0,9430.0,30980.0,3.3,0.256,12110.0,23930.0,41136
411360102,23620.0,8.0,15000.0,38630.0,2.6,0.227,18730.0,30510.0,41136
411360103,22280.0,13.0,12760.0,36340.0,2.8,0.23,17260.0,28610.0,41136
411940101,21950.0,13.0,12740.0,36740.0,2.9,0.24,16860.0,28530.0,41194
411940102,23980.0,7.0,15310.0,37630.0,2.5,0.213,19650.0,29390.0,41194
411940103,20180.0,20.0,11160.0,33380.0,3.0,0.258,15210.0,26900.0,41194
411940104,19480.0,25.0,9910.0,36320.0,3.7,0.296,13700.0,26120.0,41194
411940105,23190.0,10.0,13830.0,35870.0,2.6,0.222,18320.0,29230.0,41194
411940106,19560.0,21.0,10980.0,32260.0,2.9,0.251,14760.0,25400.0,41194
411940107,,,,,,,,,41194
411940108,14200.0,49.0,8280.0,24280.0,2.9,0.253,10470.0,19550.0,41194
411940109,21870.0,13.0,12200.0,34270.0,2.8,0.226,17070.0,27440.0,41194
412690102,13490.0,53.0,8300.0,21510.0,2.6,0.219,10530.0,17540.0,41269
412690103,21100.0,16.0,11550.0,33320.0,2.9,0.233,16090.0,26650.0,41269
412690104,,,,,,,,,41269
412690105,21160.0,17.0,11780.0,37500.0,3.2,0.267,15740.0,28200.0,41269
412690106,22830.0,11.0,13520.0,38490.0,2.8,0.254,18170.0,30520.0,41269
412690107,23290.0,13.0,13000.0,43830.0,3.4,0.29,17280.0,32330.0,41269
412690108,22260.0,16.0,12430.0,37730.0,3.0,0.265,16530.0,28970.0,41269
412690109,25820.0,7.0,15110.0,42040.0,2.8,0.253,20400.0,33780.0,41269
412950101,22850.0,13.0,12850.0,38830.0,3.0,0.249,16870.0,30450.0,41295
412950102,25410.0,8.0,15550.0,43560.0,2.8,0.246,20070.0,33360.0,41295
412950103,25060.0,6.0,15550.0,41580.0,2.7,0.231,19930.0,31940.0,41295
420050101,15760.0,37.0,10190.0,24600.0,2.4,0.203,12470.0,20430.0,42005
420050104,25130.0,8.0,14950.0,42330.0,2.8,0.25,20010.0,32040.0,42005
420050105,23590.0,10.0,14020.0,38970.0,2.8,0.249,18770.0,30200.0,42005
420050106,20000.0,23.0,11290.0,33310.0,3.0,0.243,14650.0,26780.0,42005
420440101,17290.0,27.0,10100.0,26230.0,2.6,0.213,13250.0,21430.0,42044
420440102,16670.0,31.0,9110.0,26630.0,2.9,0.225,12610.0,21550.0,42044
420440103,18540.0,26.0,10500.0,28780.0,2.7,0.239,13680.0,24250.0,42044
420440201,15230.0,41.0,8870.0,25900.0,2.9,0.231,11710.0,20890.0,42044
420440202,21920.0,11.0,13430.0,34940.0,2.6,0.22,17160.0,27680.0,42044
420440203,21290.0,17.0,11510.0,32060.0,2.8,0.221,15620.0,26800.0,42044
420710101,20080.0,18.0,12010.0,33650.0,2.8,0.258,15440.0,25730.0,42071
420710102,21420.0,16.0,11880.0,33780.0,2.8,0.236,16250.0,27340.0,42071
420940101,21150.0,15.0,12600.0,34620.0,2.7,0.268,16650.0,26890.0,42094
420940102,21520.0,13.0,13120.0,35580.0,2.7,0.235,16660.0,27430.0,42094
420940103,20190.0,20.0,11070.0,32890.0,3.0,0.263,15040.0,26240.0,42094
420950101,17780.0,30.0,9650.0,29940.0,3.1,0.253,13130.0,22970.0,42095
420950102,19470.0,20.0,11090.0,32210.0,2.9,0.242,14840.0,24780.0,42095
420950201,21810.0,15.0,12150.0,34510.0,2.8,0.224,16760.0,28260.0,42095
420950202,17990.0,27.0,10300.0,29620.0,2.9,0.237,13660.0,23030.0,42095
420950203,15640.0,39.0,8490.0,25960.0,3.1,0.246,11830.0,20960.0,42095
420950204,,,,,,,,,42095
420950205,21000.0,17.0,11870.0,31590.0,2.7,0.21,15680.0,26080.0,42095
420950301,,,,,,,,,42095
420950302,18470.0,22.0,10650.0,28270.0,2.7,0.227,14280.0,23120.0,42095
421270101,21010.0,17.0,12150.0,33510.0,2.8,0.23,16080.0,26410.0,42127
421270102,20800.0,18.0,11300.0,31470.0,2.8,0.216,15450.0,25750.0,42127
421270103,23410.0,7.0,14850.0,34840.0,2.3,0.206,18700.0,28260.0,42127
421470101,24530.0,9.0,14240.0,41160.0,2.9,0.38,18620.0,31340.0,42147
421470102,18420.0,26.0,10500.0,31810.0,3.0,0.261,13650.0,24220.0,42147
421470201,23910.0,9.0,14610.0,39620.0,2.7,0.24,18720.0,31320.0,42147
421470202,21960.0,12.0,13210.0,37410.0,2.8,0.241,17070.0,28400.0,42147
421470301,24130.0,9.0,14370.0,37150.0,2.6,0.227,18880.0,29840.0,42147
421470302,16460.0,33.0,10160.0,27370.0,2.7,0.233,12700.0,22160.0,42147
