code_insee,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3
21617,23320.0,19.333333333333332,12996.666666666666,41176.666666666664,3.1166666666666667,0.2683333333333333,17261.666666666668,31073.333333333332
22004,22125.0,11.5,13375.0,32975.0,2.45,0.20350000000000001,17485.0,27215.0
22050,22716.666666666668,17.666666666666668,12253.333333333334,40868.333333333336,3.3666666666666667,0.2821666666666667,16606.666666666668,30213.333333333332
22070,17945.0,28.75,10097.5,31117.5,3.075,0.261,13402.5,23547.5
22093,23340.0,10.0,13953.333333333334,37758.333333333336,2.733333333333333,0.247,18375.0,29305.0
22106,24170.0,9.333333333333334,14256.666666666666,38930.0,2.733333333333333,0.24566666666666667,18956.666666666668,30340.0
22113,23165.714285714286,13.857142857142858,12791.42857142857,38571.42857142857,3.057142857142857,0.2537142857142857,17541.428571428572,30155.714285714286
22136,22020.0,14.25,12517.5,34755.0,2.775,0.246,16947.5,27625.0
22162,23693.333333333332,13.333333333333334,12733.333333333334,41456.666666666664,3.266666666666667,0.29833333333333334,17083.333333333332,31980.0
22168,25953.333333333332,10.0,13936.666666666666,44830.0,3.233333333333333,0.2786666666666667,19116.666666666668,34536.666666666664
22176,22865.0,8.0,14590.0,34325.0,2.3499999999999996,0.20750000000000002,18285.0,27875.0
22187,25305.0,8.666666666666666,14771.666666666666,43140.0,2.9166666666666665,0.26816666666666666,19343.333333333332,32615.0
22215,22347.5,12.75,13072.5,34430.0,2.625,0.21875,17490.0,27730.0
22251,26280.0,6.5,15855.0,42905.0,2.7,0.2345,20505.0,33185.0
22278,21034.444444444445,21.444444444444443,11434.444444444445,36055.555555555555,3.1722222222222225,0.25966666666666666,15591.111111111111,27561.666666666668
22360,23423.333333333332,8.666666666666666,14416.666666666666,36300.0,2.533333333333333,0.21733333333333335,18676.666666666668,28930.0
23008,18850.0,26.0,9570.0,31925.0,3.3,0.272,13550.0,24585.0
23096,20902.0,21.4,11174.0,35458.0,3.1799999999999997,0.2658,15432.0,27504.0
23176,20225.0,22.5,10585.0,34225.0,3.25,0.28200000000000003,14410.0,26925.0
24037,19779.166666666668,22.833333333333332,10762.5,34617.5,3.233333333333333,0.2704166666666667,14597.5,26282.5
24053,23390.0,9.666666666666666,14000.0,36910.0,2.6666666666666665,0.22566666666666668,18526.666666666668,29326.666666666668
24138,21027.5,20.25,12350.0,34187.5,2.8,0.24075,16177.5,27060.0
24294,20205.0,20.0,11315.0,33150.0,2.9,0.25,15005.0,26030.0
24322,20658.18181818182,21.818181818181817,10584.545454545454,37555.454545454544,3.536363636363636,0.29663636363636364,14792.727272727272,28209.090909090908
24372,22105.0,14.0,12580.0,33870.0,2.7,0.217,16745.0,27615.0
24520,20994.0,18.4,11586.0,36402.0,3.16,0.2754,15658.0,27648.0
24547,19690.0,20.0,11490.0,32510.0,2.9000000000000004,0.241,15310.0,25650.0
24557,23335.0,11.0,13485.0,39650.0,2.95,0.263,18275.0,30010.0
25031,18288.333333333332,25.666666666666668,10455.0,31176.666666666668,3.0,0.24583333333333335,13886.666666666666,24306.666666666668
25047,21920.0,15.0,12530.0,35460.0,2.85,0.2455,16770.0,27995.0
25056,20746.521739130436,24.0,11020.652173913044,37099.782608695656,3.360869565217391,0.27697826086956523,15177.173913043478,27761.08695652174
25057,17525.0,32.0,10360.0,28485.0,2.75,0.2275,13795.0,22500.0
25228,22550.0,15.0,12230.0,40370.0,3.3,0.265,16850.0,30020.0
25230,22430.0,13.0,12760.0,35130.0,2.8,0.231,17170.0,28470.0
25284,17730.0,30.5,10610.0,30300.0,2.85,0.2405,13200.0,23640.0
25367,20290.0,19.0,11490.0,32810.0,2.8499999999999996,0.232,15255.0,25745.0
25388,18597.272727272728,29.454545454545453,10285.454545454546,33087.27272727273,3.1818181818181817,0.27254545454545454,13590.90909090909,25145.454545454544
25411,31226.666666666668,8.0,14760.0,56320.0,3.8333333333333335,0.29,20816.666666666668,43490.0
