commune_code,commune_name,postal_code,dept_code,region_code,population
73103,Drumettaz-Clarafond,73420,73,84,3012
73104,Dullin,73610,73,84,497
73105,Les Échelles,73360,73,84,1286
73106,École,73630,73,84,305
73107,Entremont-le-Vieux,73670,73,84,648
73109,Épierre,73220,73,84,757
73110,Esserts-Blay,73540,73,84,755
73113,Feissons-sur-Salins,73350,73,84,175
73114,Flumet,73590,73,84,799
73116,Fontcouverte-la-Toussuire,73300,73,84,473
73117,Fourneaux,73500,73,84,701
73119,Freney,73500,73,84,116
73120,Fréterive,73250,73,84,640
73121,Frontenex,73460,73,84,1912
73122,Gerbaix,73470,73,84,461
73123,La Giettaz,73590,73,84,381
73124,Gilly-sur-Isère,73200,73,84,3149
73128,Grésy-sur-Aix,73100,73,84,4740
73129,Grésy-sur-Isère,73460,73,84,1195
73130,Grignon,73200,73,84,2099
73131,Hautecour,73600,73,84,298
73132,Hauteluce,73620,73,84,734
73133,Hauteville,73390,73,84,350
73135,La Tour-en-Maurienne,73300,73,84,1087
73137,Jacob-Bellecombette,73000,73,84,4499
73138,Jarrier,73300,73,84,506
73139,Jarsy,73630,73,84,255
73140,Jongieux,73170,73,84,289
73141,Laissaud,73800,73,84,778
73142,Landry,73210,73,84,813
73145,Lépin-le-Lac,73610,73,84,466
73146,Lescheraines,73340,73,84,803
73147,Loisieux,73170,73,84,236
73149,Lucey,73170,73,84,286
73150,La Plagne Tarentaise,73210,73,84,3836
73151,Porte-de-Savoie,73800,73,84,3974
73152,Marcieux,73470,73,84,240
73153,Marthod,73400,73,84,1346
73154,Mercury,73200,73,84,3495
73155,Méry,73420,73,84,2150
73156,Meyrieux-Trouet,73170,73,84,354
73157,Modane,73500,73,84,2849
73159,Les Mollettes,73800,73,84,870
73160,Montagnole,73000,73,84,1038
73161,Montagny,73350,73,84,658
73162,Montailleur,73460,73,84,671
73164,Montcel,73100,73,84,1111
73166,Montendry,73390,73,84,49
73168,Montgilbert,73220,73,84,114
73170,Monthion,73200,73,84,520
73171,Montmélian,73800,73,84,4024
73173,Montricher-Albanne,73870,73,84,476
73175,Montsapey,73220,73,84,85
73176,Montvalezan,73700,73,84,734
73177,Montvernier,73300,73,84,240
73178,La Motte-en-Bauges,73340,73,84,539
73179,La Motte-Servolex,73290,73,84,12067
73180,Motz,73310,73,84,482
73181,Moûtiers,73600,73,84,3487
73182,Mouxy,73100,73,84,2311
73183,Myans,73800,73,84,1318
73184,Nances,73470,73,84,554
73186,Notre-Dame-de-Bellecombe,73590,73,84,463
73187,La Léchère,73260,73,84,2538
73188,Notre-Dame-des-Millières,73460,73,84,988
73189,Notre-Dame-du-Cruet,73130,73,84,222
73190,Notre-Dame-du-Pré,73600,73,84,258
73191,Novalaise,73470,73,84,2261
73192,Le Noyer,73340,73,84,230
73193,Ontex,73310,73,84,84
73194,Orelle,73140,73,84,324
73196,Pallud,73200,73,84,784
73197,Peisey-Nancroix,73210,73,84,632
73200,Planaise,73800,73,84,560
73201,Planay,73350,73,84,442
73202,Plancherine,73200,73,84,471
73204,Le Pont-de-Beauvoisin,73330,73,84,2124
73205,Le Pontet,73110,73,84,133
73206,Pralognan-la-Vanoise,73710,73,84,689
73207,Presle,73110,73,84,424
73208,Pugny-Chatenod,73100,73,84,1071
73210,Puygros,73190,73,84,406
73211,Queige,73720,73,84,904
73212,Val-d'Arc,73220,73,84,2026
73213,La Ravoire,73490,73,84,9332
73214,Rochefort,73240,73,84,253
73215,Valgelon-La Rochette,73110,73,84,4207
73216,Rognaix,73730,73,84,479
73217,Rotherens,73110,73,84,371
73218,Ruffieux,73310,73,84,819
73219,Saint-Alban-de-Montbel,73610,73,84,688
73220,Saint-Alban-d'Hurtières,73220,73,84,404
73221,Saint-Alban-des-Villards,73130,73,84,92
73222,Saint-Alban-Leysse,73230,73,84,6734
73223,Saint-André,73500,73,84,449
73224,Saint-Avre,73130,73,84,925
73225,Saint-Baldoph,73190,73,84,2949
73226,Saint-Béron,73520,73,84,1713
73227,Courchevel,73120,73,84,2290
73228,Saint-Cassin,73160,73,84,1046
73229,Saint-Christophe,73360,73,84,545
73230,Saint-Colomban-des-Villards,73130,73,84,143
73231,Saint-Étienne-de-Cuines,73130,73,84,1186
73232,Sainte-Foy-Tarentaise,73640,73,84,686
73233,Saint-Franc,73360,73,84,155
73234,Saint-François-de-Sales,73340,73,84,190
73235,Saint François Longchamp,73130,73,84,433
73236,Saint-Genix-les-Villages,73240,73,84,3095
73237,Saint-Georges-d'Hurtières,73220,73,84,410
73240,Sainte-Hélène-du-Lac,73800,73,84,855
73241,Sainte-Hélène-sur-Isère,73460,73,84,1248
73242,Saint-Jean-d'Arves,73530,73,84,273
73243,Saint-Jean-d'Arvey,73230,73,84,1721
73245,Saint-Jean-de-Chevelu,73170,73,84,834
73246,Saint-Jean-de-Couz,73160,73,84,304
73247,Saint-Jean-de-la-Porte,73250,73,84,989
73248,Saint-Jean-de-Maurienne,73300,73,84,7524
73249,Saint-Jeoire-Prieuré,73190,73,84,1999
73250,Saint-Julien-Mont-Denis,73870,73,84,1506
73252,Saint-Léger,73220,73,84,257
73253,Saint-Marcel,73600,73,84,611
73254,Sainte-Marie-d'Alvey,73240,73,84,133
73255,Sainte-Marie-de-Cuines,73130,73,84,847
73256,Saint-Martin-d'Arc,73140,73,84,298
73257,Les Belleville,73440,73,84,3498
73258,Saint-Martin-de-la-Porte,73140,73,84,698
73259,Saint-Martin-sur-la-Chambre,73130,73,84,525
73261,Saint-Michel-de-Maurienne,73140,73,84,2395
73262,Saint-Nicolas-la-Chapelle,73590,73,84,502
73263,Saint-Offenge,73100,73,84,1179
73265,Saint-Ours,73410,73,84,775
73267,Saint-Pancrace,73300,73,84,307
73268,Saint-Paul-sur-Isère,73730,73,84,543
73269,Saint-Paul-sur-Yenne,73170,73,84,747
73270,Saint-Pierre-d'Albigny,73250,73,84,4217
73271,Saint-Pierre-d'Alvey,73170,73,84,305
73272,Saint-Pierre-de-Belleville,73220,73,84,184
73273,Saint-Pierre-de-Curtille,73310,73,84,472
73274,Saint-Pierre-d'Entremont,73670,73,84,383
73275,Saint-Pierre-de-Genebroz,73360,73,84,334
73276,Saint-Pierre-de-Soucy,73800,73,84,437
73277,Sainte-Reine,73630,73,84,177
73278,Saint-Rémy-de-Maurienne,73660,73,84,1289
73280,Saint-Sorlin-d'Arves,73530,73,84,347
73281,Saint-Sulpice,73160,73,84,821
73282,Saint-Thibaud-de-Couz,73160,73,84,1107
73283,Saint-Vital,73460,73,84,767
73284,Salins-Fontaine,73600,73,84,941
73285,Séez,73700,73,84,2459
73286,Serrières-en-Chautagne,73310,73,84,1156
73288,Sonnaz,73000,73,84,2130
73289,La Table,73110,73,84,445
73290,Val-Cenis,73480,73,84,2112
73292,Thénésol,73200,73,84,326
73293,Thoiry,73230,73,84,456
73294,La Thuile,73190,73,84,353
73296,Tignes,73320,73,84,1919
73297,Tournon,73460,73,84,569
73298,Tours-en-Savoie,73790,73,84,945
73299,Traize,73170,73,84,335
73300,Tresserve,73100,73,84,2909
73301,Trévignin,73100,73,84,870
73302,La Trinité,73110,73,84,381
73303,Ugine,73400,73,84,7154
73304,Val-d'Isère,73150,73,84,1567
73306,Valloire,73450,73,84,1064
73307,Valmeinier,73450,73,84,593
73308,Venthon,73200,73,84,606
73309,Verel-de-Montbel,73330,73,84,341
73310,Verel-Pragondran,73230,73,84,640
73311,Le Verneil,73110,73,84,88
73312,Verrens-Arvey,73460,73,84,959
73313,Verthemex,73170,73,84,244
73314,Villard-d'Héry,73800,73,84,270
73315,Villard-Léger,73390,73,84,433
73316,Villard-Sallet,73110,73,84,310
73317,Villard-sur-Doron,73270,73,84,702
73318,Villarembert,73300,73,84,253
73320,Villargondran,73300,73,84,790
73322,Villarodin-Bourget,73500,73,84,499
73323,Villaroger,73640,73,84,355
73324,Villaroux,73110,73,84,192
73326,Vimines,73160,73,84,2372
73327,Vions,73310,73,84,425
73328,Viviers-du-Lac,73420,73,84,2355
73329,Voglans,73420,73,84,2021
73330,Yenne,73170,73,84,3026
74001,Abondance,74360,74,84,1583
74002,Alby-sur-Chéran,74540,74,84,2664
74003,Alex,74290,74,84,1139
74004,Allèves,74540,74,84,397
74005,Allinges,74200,74,84,5019
74006,Allonzier-la-Caille,74350,74,84,2253
74007,Amancy,74800,74,84,2792
74008,Ambilly,74100,74,84,6355
74009,Andilly,74350,74,84,1013
74010,Annecy,74000,74,84,132117
74012,Annemasse,74100,74,84,37628
74013,Anthy-sur-Léman,74200,74,84,2495
74014,Arâches-la-Frasse,74300,74,84,1764
74015,Arbusigny,74930,74,84,1167
74016,Archamps,74160,74,84,2375
74018,Arenthon,74800,74,84,2097
74019,Argonay,74370,74,84,3807
74020,Armoy,74200,74,84,1564
74021,Arthaz-Pont-Notre-Dame,74380,74,84,1713
74024,Ayse,74130,74,84,2376
74025,Ballaison,74140,74,84,1472
74026,La Balme-de-Sillingy,74330,74,84,5336
74027,La Balme-de-Thuy,74230,74,84,460
74029,Bassy,74910,74,84,423
74030,La Baume,74430,74,84,320
74031,Beaumont,74160,74,84,3097
74032,Bellevaux,74470,74,84,1450
74033,Bernex,74500,74,84,1472
74034,Le Biot,74430,74,84,633
74035,Bloye,74150,74,84,571
74036,Bluffy,74290,74,84,395
74037,Boëge,74420,74,84,1983
74038,Bogève,74250,74,84,1200
74040,Bonne,74380,74,84,3267
74041,Bonnevaux,74360,74,84,284
74042,Bonneville,74130,74,84,13335
74043,Bons-en-Chablais,74890,74,84,6343
74044,Bossey,74160,74,84,941
74045,Le Bouchet-Mont-Charvin,74230,74,84,245
74046,Boussy,74150,74,84,506
74048,Brenthonne,74890,74,84,1128
74049,Brizon,74130,74,84,457
74050,Burdignin,74420,74,84,712
74051,Cercier,74350,74,84,734
74052,Cernex,74350,74,84,1184
74053,Cervens,74550,74,84,1270
74054,Chainaz-les-Frasses,74540,74,84,681
74055,Challonges,74910,74,84,610
74056,Chamonix-Mont-Blanc,74400,74,84,8705
74057,Champanges,74500,74,84,1208
74058,La Chapelle-d'Abondance,74360,74,84,872
74059,La Chapelle-Rambaud,74800,74,84,249
74060,La Chapelle-Saint-Maurice,74410,74,84,121
74061,Chapeiry,74540,74,84,984
74062,Charvonnex,74370,74,84,1537
74063,Châtel,74390,74,84,1174
74064,Châtillon-sur-Cluses,74300,74,84,1250
74065,Chaumont,74270,74,84,555
74066,Chavannaz,74270,74,84,249
74067,Chavanod,74650,74,84,3135
74068,Chêne-en-Semine,74270,74,84,544
74069,Chênex,74520,74,84,791
74070,Chens-sur-Léman,74140,74,84,3068
74071,Chessenaz,74270,74,84,239
74072,Chevaline,74210,74,84,181
74073,Chevenoz,74500,74,84,709
74074,Chevrier,74520,74,84,757
74075,Chilly,74270,74,84,1705
74076,Choisy,74330,74,84,1731
74077,Clarafond-Arcine,74270,74,84,1068
74078,Clermont,74270,74,84,474
74079,Les Clefs,74230,74,84,714
74080,La Clusaz,74220,74,84,1623
74081,Cluses,74300,74,84,17795
74082,Collonges-sous-Salève,74160,74,84,3832
74083,Combloux,74920,74,84,2093
74085,Les Contamines-Montjoie,74170,74,84,1109
74086,Contamine-Sarzin,74270,74,84,733
74087,Contamine-sur-Arve,74130,74,84,2403
74088,Copponex,74350,74,84,1340
74089,Cordon,74700,74,84,998
74090,Cornier,74800,74,84,1507
74091,La Côte-d'Arbroz,74110,74,84,349
74094,Cranves-Sales,74380,74,84,7762
74095,Crempigny-Bonneguête,74150,74,84,325
74096,Cruseilles,74350,74,84,5376
74097,Cusy,74540,74,84,1842
74098,Cuvat,74350,74,84,1665
74099,Demi-Quartier,74120,74,84,801
74100,Desingy,74270,74,84,764
74101,Dingy-en-Vuache,74520,74,84,819
74102,Dingy-Saint-Clair,74230,74,84,1466
74103,Domancy,74700,74,84,2097
74104,Doussard,74210,74,84,3751
74105,Douvaine,74140,74,84,6796
74106,Draillant,74550,74,84,872
74107,Droisy,74270,74,84,155
74108,Duingt,74410,74,84,1078
74109,Éloise,01200,74,84,931
74111,Entrevernes,74410,74,84,191
74112,Epagny Metz-Tessy,74330,74,84,8925
74114,Essert-Romand,74110,74,84,526
74116,Etaux,74800,74,84,2180
74117,Étercy,74150,74,84,985
74118,Étrembières,74100,74,84,2679
74119,Évian-les-Bains,74500,74,84,9267
74121,Excenevex,74140,74,84,1327
74122,Faucigny,74130,74,84,684
74123,Faverges-Seythenex,74210,74,84,7545
74124,Feigères,74160,74,84,1879
74126,Fessy,74890,74,84,1076
74127,Féternes,74500,74,84,1550
74128,Fillinges,74250,74,84,3671
74129,La Forclaz,74200,74,84,219
74130,Franclens,74910,74,84,541
74131,Frangy,74270,74,84,2262
74133,Gaillard,74240,74,84,11423
74134,Les Gets,74260,74,84,1227
74135,Giez,74210,74,84,570
74136,Le Grand-Bornand,74450,74,84,2050
74137,Groisy,74570,74,84,4082
74138,Gruffy,74540,74,84,1504
74139,Habère-Lullin,74420,74,84,1122
74140,Habère-Poche,74420,74,84,1488
74141,Hauteville-sur-Fier,74150,74,84,1155
74142,Héry-sur-Alby,74540,74,84,979
74143,Les Houches,74310,74,84,3515
74144,Jonzier-Épagny,74520,74,84,942
74145,Juvigny,74100,74,84,639
74146,Larringes,74500,74,84,1592
74147,Lathuile,74210,74,84,1105
74148,Leschaux,74320,74,84,328
74150,Loisin,74140,74,84,1768
74151,Lornay,74150,74,84,588
74152,Lovagny,74330,74,84,1358
74153,Lucinges,74380,74,84,1819
74154,Lugrin,74500,74,84,2614
74155,Lullin,74470,74,84,809
74156,Lully,74890,74,84,764
74157,Lyaud,74200,74,84,1780
74158,Machilly,74140,74,84,1152
74159,Magland,74300,74,84,3220
74160,Manigod,74230,74,84,1000
74161,Marcellaz-Albanais,74150,74,84,2058
74162,Marcellaz,74250,74,84,1082
74163,Margencel,74200,74,84,2273
74164,Marignier,74970,74,84,6507
74165,Marigny-Saint-Marcel,74150,74,84,708
74166,Marin,74200,74,84,1940
74167,Val de Chaise,74210,74,84,1384
74168,Marlioz,74270,74,84,1062
74169,Marnaz,74460,74,84,5964
74170,Massingy,74150,74,84,852
74171,Massongy,74140,74,84,1770
74172,Maxilly-sur-Léman,74500,74,84,1528
74173,Megève,74120,74,84,2893
74174,Mégevette,74490,74,84,619
74175,Meillerie,74500,74,84,293
74176,Menthon-Saint-Bernard,74290,74,84,1891
74177,Menthonnex-en-Bornes,74350,74,84,1115
74178,Menthonnex-sous-Clermont,74270,74,84,811
74179,Mésigny,74330,74,84,804
74180,Messery,74140,74,84,2474
74183,Mieussy,74440,74,84,2530
74184,Minzier,74270,74,84,1090
74185,Monnetier-Mornex,74560,74,84,2362
74186,Montagny-les-Lanches,74600,74,84,830
74188,Montriond,74110,74,84,969
74189,Mont-Saxonnex,74130,74,84,1622
74190,Morillon,74440,74,84,719
74191,Morzine,74110,74,84,2658
74192,Moye,74150,74,84,985
74193,La Muraz,74560,74,84,1048
74194,Mûres,74540,74,84,870
74195,Musièges,74270,74,84,422
74196,Nancy-sur-Cluses,74300,74,84,463
74197,Nangy,74380,74,84,1771
74198,Nâves-Parmelan,74370,74,84,1000
74199,Nernier,74140,74,84,423
74200,Neuvecelle,74500,74,84,3256
74201,Neydens,74160,74,84,2250
74202,Nonglard,74330,74,84,733
74203,Novel,74500,74,84,55
74205,Onnion,74490,74,84,1299
74206,Orcier,74550,74,84,1079
74208,Passy,74190,74,84,10856
74209,Peillonnex,74250,74,84,1381
74210,Perrignier,74550,74,84,1905
74211,Pers-Jussy,74930,74,84,3245
74212,Glières-Val-de-Borne,74130,74,84,1824
74213,Poisy,74330,74,84,9291
74215,Praz-sur-Arly,74120,74,84,1311
74216,Présilly,74160,74,84,1116
74218,Publier,74500,74,84,7864
74219,Quintal,74600,74,84,1257
74220,Reignier-Ésery,74930,74,84,8464
74221,Le Reposoir,74950,74,84,565
74222,Reyvroz,74200,74,84,500
74223,La Rivière-Enverse,74440,74,84,504
74224,La Roche-sur-Foron,74800,74,84,11348
74225,Rumilly,74150,74,84,16442
74226,Saint-André-de-Boëge,74420,74,84,597
74228,Saint-Blaise,74350,74,84,383
74229,Saint-Cergues,74140,74,84,3869
74231,Saint-Eusèbe,74150,74,84,633
74232,Saint-Eustache,74410,74,84,496
74233,Saint-Félix,74540,74,84,2439
74234,Saint-Ferréol,74210,74,84,874
74235,Saint-Germain-sur-Rhône,74910,74,84,646
74236,Saint-Gervais-les-Bains,74170,74,84,5755
74237,Saint-Gingolph,74500,74,84,903
74238,Saint-Jean-d'Aulps,74430,74,84,1492
74239,Saint-Jean-de-Sixt,74450,74,84,1561
74240,Saint-Jean-de-Tholome,74250,74,84,1180
74241,Saint-Jeoire,74490,74,84,3457
74242,Saint-Jorioz,74410,74,84,6390
74243,Saint-Julien-en-Genevois,74160,74,84,16222
74244,Saint-Laurent,74800,74,84,841
74249,Saint-Paul-en-Chablais,74500,74,84,2613
74250,Saint-Pierre-en-Faucigny,74800,74,84,7865
74252,Saint-Sigismond,74300,74,84,641
74253,Saint-Sixt,74800,74,84,1016
74254,Saint-Sylvestre,74540,74,84,595
74255,Sales,74150,74,84,2325
74256,Sallanches,74700,74,84,17319
74257,Sallenôves,74270,74,84,849
74258,Samoëns,74340,74,84,2203
74259,Le Sappey,74350,74,84,468
74260,Savigny,74520,74,84,1041
74261,Saxel,74420,74,84,518
74262,Scientrier,74930,74,84,1273
74263,Sciez,74140,74,84,6447
74264,Scionzier,74950,74,84,9162
74265,Serraval,74230,74,84,758
74266,Servoz,74310,74,84,1169
74267,Sevrier,74320,74,84,4333
74269,Seyssel,74910,74,84,2321
74271,Seytroux,74430,74,84,538
74272,Sillingy,74330,74,84,5826
74273,Sixt-Fer-à-Cheval,74740,74,84,736
74275,Talloires-Montmin,74210,74,84,1903
74276,Taninges,74440,74,84,3491
74278,Thyez,74300,74,84,6309
74279,Thollon-les-Mémises,74500,74,84,879
74280,Thônes,74230,74,84,6654
74281,Thonon-les-Bains,74200,74,84,37928
74282,Fillière,74370,74,84,10075
74283,Thusy,74150,74,84,1181
74284,La Tour,74250,74,84,1329
74285,Usinens,74910,74,84,433
74286,Vacheresse,74360,74,84,939
74287,Vailly,74470,74,84,907
74288,Valleiry,74520,74,84,5264
74289,Vallières-sur-Fier,74150,74,84,2860
74290,Vallorcine,74660,74,84,453
74291,Vanzy,74270,74,84,351
74292,Vaulx,74150,74,84,1086
74293,Veigy-Foncenex,74140,74,84,4141
74294,Verchaix,74440,74,84,830
74295,La Vernaz,74200,74,84,280
74296,Vers,74160,74,84,975
74297,Versonnex,74150,74,84,714
74298,Vétraz-Monthoux,74100,74,84,10949
74299,Veyrier-du-Lac,74290,74,84,2320
74301,Villard,74420,74,84,947
74302,Les Villards-sur-Thônes,74230,74,84,1132
74303,Villaz,74370,74,84,3607
74304,Ville-en-Sallaz,74250,74,84,899
74305,Ville-la-Grand,74100,74,84,9514
74306,Villy-le-Bouveret,74350,74,84,653
74307,Villy-le-Pelloux,74350,74,84,1062
74308,Vinzier,74500,74,84,896
74309,Viry,74580,74,84,5809
74310,Viuz-la-Chiésaz,74540,74,84,1351
74311,Viuz-en-Sallaz,74250,74,84,4681
74312,Vougy,74130,74,84,1659
74313,Vovray-en-Bornes,74350,74,84,550
74314,Vulbens,74520,74,84,1783
74315,Yvoire,74140,74,84,1046
75056,Paris,75001,75,11,2103778
76001,Allouville-Bellefosse,76190,76,28,1153
76002,Alvimare,76640,76,28,584
76004,Ambrumesnil,76550,76,28,520
76005,Amfreville-la-Mi-Voie,76920,76,28,3265
76006,Amfreville-les-Champs,76560,76,28,188
76007,Anceaumeville,76710,76,28,708
76008,Ancourt,76370,76,28,618
76009,Ancourteville-sur-Héricourt,76560,76,28,354
76010,Ancretiéville-Saint-Victor,76760,76,28,382
76011,Ancretteville-sur-Mer,76540,76,28,143
76012,Angerville-Bailleul,76110,76,28,196
76013,Angerville-la-Martel,76540,76,28,1079
76014,Angerville-l'Orcher,76280,76,28,1395
76015,Angiens,76740,76,28,513
76016,Anglesqueville-la-Bras-Long,76740,76,28,134
76017,Anglesqueville-l'Esneval,76280,76,28,678
76018,Val-de-Saâne,76890,76,28,1454
76019,Anneville-sur-Scie,76590,76,28,405
76020,Anneville-Ambourville,76480,76,28,1153
76021,Annouville-Vilmesnil,76110,76,28,447
76022,Anquetierville,76490,76,28,329
76023,Anvéville,76560,76,28,291
76024,Ardouval,76680,76,28,158
76025,Argueil,76780,76,28,349
76026,Arques-la-Bataille,76880,76,28,2412
76028,Aubéguimont,76390,76,28,186
76029,Aubermesnil-aux-Érables,76340,76,28,195
76030,Aubermesnil-Beaumais,76550,76,28,520
76032,Auberville-la-Manuel,76450,76,28,138
76033,Auberville-la-Renault,76110,76,28,449
76034,Val-de-Scie,76720,76,28,2530
76035,Aumale,76390,76,28,1996
76036,Auppegard,76730,76,28,695
76038,Authieux-Ratiéville,76690,76,28,401
76039,Les Authieux-sur-le-Port-Saint-Ouen,76520,76,28,1190
76040,Autigny,76740,76,28,321
76041,Les Hauts-de-Caux,76190,76,28,1331
76042,Auvilliers,76270,76,28,101
76043,Auzebosc,76190,76,28,1116
76045,Auzouville-l'Esneval,76760,76,28,361
76046,Auzouville-sur-Ry,76116,76,28,683
76047,Auzouville-sur-Saâne,76730,76,28,144
76048,Avesnes-en-Bray,76220,76,28,280
76049,Avesnes-en-Val,76630,76,28,261
76050,Avremesnil,76730,76,28,994
76051,Bacqueville-en-Caux,76730,76,28,1914
76052,Bailleul-Neuville,76660,76,28,220
76053,Baillolet,76660,76,28,116
76054,Bailly-en-Rivière,76630,76,28,510
76055,Baons-le-Comte,76190,76,28,337
76056,Bardouville,76480,76,28,597
76057,Barentin,76360,76,28,12022
76058,Baromesnil,76260,76,28,218
76059,Bazinval,76340,76,28,403
76060,Beaubec-la-Rosière,76440,76,28,457
76062,Beaumont-le-Hareng,76850,76,28,256
76063,Beauval-en-Caux,76890,76,28,464
76064,Beaurepaire,76280,76,28,490
76065,Beaussault,76870,76,28,410
76066,Beautot,76890,76,28,156
76067,Beauvoir-en-Lyons,76220,76,28,663
76068,Bec-de-Mortagne,76110,76,28,703
76069,Belbeuf,76240,76,28,2264
76070,Bellencombre,76680,76,28,564
76071,Bellengreville,76630,76,28,467
76072,Belleville-en-Caux,76890,76,28,738
76074,La Bellière,76440,76,28,50
76075,Belmesnil,76590,76,28,440
76076,Bénarville,76110,76,28,260
76077,Bénesville,76560,76,28,158
76079,Bénouville,76790,76,28,168
76082,Bernières,76210,76,28,639
76083,Bertheauville,76450,76,28,103
76084,Bertreville,76450,76,28,121
76085,Bertreville-Saint-Ouen,76590,76,28,347
76086,Bertrimont,76890,76,28,227
76087,Berville-en-Caux,76560,76,28,698
76088,Berville-sur-Seine,76480,76,28,528
76090,Beuzeville-la-Grenier,76210,76,28,1197
76091,Beuzeville-la-Guérard,76450,76,28,237
76092,Beuzevillette,76210,76,28,606
76093,Bézancourt,76220,76,28,358
76094,Bierville,76750,76,28,315
76095,Bihorel,76420,76,28,8316
76096,Biville-la-Baignarde,76890,76,28,661
76097,Biville-la-Rivière,76730,76,28,103
76099,Blacqueville,76190,76,28,660
76100,Blainville-Crevon,76116,76,28,1226
76101,Blangy-sur-Bresle,76340,76,28,2819
76103,Bonsecours,76240,76,28,6442
76104,Blosseville,76460,76,28,260
76105,Le Bocasse,76690,76,28,654
76106,Bois-d'Ennebourg,76160,76,28,583
76107,Bois-Guilbert,76750,76,28,289
76108,Bois-Guillaume,76230,76,28,14539
76109,Bois-Héroult,76750,76,28,167
76110,Bois-Himont,76190,76,28,436
76111,Bois-l'Évêque,76160,76,28,641
76112,Le Bois-Robert,76590,76,28,388
76113,Boissay,76750,76,28,429
76114,Bolbec,76210,76,28,11590
76115,Bolleville,76210,76,28,596
76116,Boos,76520,76,28,3975
76117,Bordeaux-Saint-Clair,76790,76,28,658
76118,Bornambusc,76110,76,28,245
76119,Bosc-Bérenger,76680,76,28,194
76120,Bosc-Bordel,76750,76,28,455
76121,Bosc-Édeline,76750,76,28,357
76122,Callengeville,76270,76,28,499
76123,Bosc-Guérard-Saint-Adrien,76710,76,28,1101
76124,Bosc-Hyons,76220,76,28,414
76125,Bosc-le-Hard,76850,76,28,1611
76126,Bosc-Mesnil,76680,76,28,318
76128,Bosville,76450,76,28,584
76129,Boudeville,76560,76,28,217
76130,Bouelles,76270,76,28,260
76131,La Bouille,76530,76,28,706
76132,Bourdainville,76760,76,28,479
76133,Le Bourg-Dun,76740,76,28,422
76134,Bourville,76740,76,28,276
76135,Bouville,76360,76,28,1039
76136,Brachy,76730,76,28,663
76138,Bracquetuit,76850,76,28,333
76139,Bradiancourt,76680,76,28,221
76140,Brametot,76740,76,28,199
76141,Bréauté,76110,76,28,1329
76142,Brémontier-Merval,76220,76,28,425
76143,Bretteville-du-Grand-Caux,76110,76,28,1405
76144,Bretteville-Saint-Laurent,76560,76,28,163
76146,Buchy,76750,76,28,2815
76147,Bully,76270,76,28,863
76148,Bures-en-Bray,76660,76,28,302
76149,Butot,76890,76,28,280
76151,Cailleville,76460,76,28,244
76152,Cailly,76690,76,28,731
76153,Calleville-les-Deux-Églises,76890,76,28,328
76154,Campneuseville,76340,76,28,440
76155,Canehan,76260,76,28,378
76156,Canouville,76450,76,28,344
76157,Canteleu,76380,76,28,14402
76158,Canville-les-Deux-Églises,76560,76,28,305
76159,Cany-Barville,76450,76,28,2909
76160,Carville-la-Folletière,76190,76,28,419
76161,Carville-Pot-de-Fer,76560,76,28,108
76162,Le Catelier,76590,76,28,264
76163,Catenay,76116,76,28,702
76164,Rives-en-Seine,76490,76,28,4002
76165,Caudebec-lès-Elbeuf,76320,76,28,10476
76166,Le Caule-Sainte-Beuve,76390,76,28,473
76167,Cauville-sur-Mer,76930,76,28,1678
76168,Les Cent-Acres,76590,76,28,65
76169,La Cerlangue,76430,76,28,1300
76170,La Chapelle-du-Bourgay,76590,76,28,107
76171,La Chapelle-Saint-Ouen,76780,76,28,147
76172,La Chapelle-sur-Dun,76740,76,28,162
76173,La Chaussée,76590,76,28,561
76174,Cideville,76570,76,28,430
76175,Clais,76660,76,28,264
76176,Clasville,76450,76,28,347
76177,Claville-Motteville,76690,76,28,260
76178,Cléon,76410,76,28,4795
76179,Clères,76690,76,28,1381
76180,Cleuville,76450,76,28,190
76181,Cléville,76640,76,28,136
76182,Cliponville,76640,76,28,245
76183,Colleville,76400,76,28,746
76184,Colmesnil-Manneville,76550,76,28,106
76185,Compainville,76440,76,28,159
76186,Conteville,76390,76,28,507
76187,Contremoulins,76400,76,28,167
76188,Cottévrard,76850,76,28,470
76189,Crasville-la-Mallet,76450,76,28,189
76190,Crasville-la-Rocquefort,76740,76,28,207
76192,Criel-sur-Mer,76910,76,28,2527
76193,La Crique,76850,76,28,383
76194,Criquebeuf-en-Caux,76111,76,28,405
76195,Criquetot-le-Mauconduit,76540,76,28,196
76196,Criquetot-l'Esneval,76280,76,28,2668
76197,Criquetot-sur-Longueville,76590,76,28,221
76198,Criquetot-sur-Ouville,76760,76,28,817
76199,Criquiers,76390,76,28,716
76200,Critot,76680,76,28,544
76201,Croisy-sur-Andelle,76780,76,28,516
76202,Croixdalle,76660,76,28,338
76203,Croix-Mare,76190,76,28,704
76204,Cropus,76720,76,28,248
76205,Crosville-sur-Scie,76590,76,28,225
76206,Cuverville,76280,76,28,341
76207,Cuverville-sur-Yères,76260,76,28,193
76208,Cuy-Saint-Fiacre,76220,76,28,625
76209,Dampierre-en-Bray,76220,76,28,451
76210,Dampierre-Saint-Nicolas,76510,76,28,444
76211,Dancourt,76340,76,28,235
76212,Darnétal,76160,76,28,9566
76213,Daubeuf-Serville,76110,76,28,397
76214,Dénestanville,76590,76,28,282
76216,Déville-lès-Rouen,76250,76,28,10802
